dataset,src,tgt,raw,ref,trans,score,input_tokens,output_tokens,total_tokens,latency_ms
subtitle,de,ja,"Sie stehen auf der Liste, Juliet.",リストに入ってるんだ、ジュリエット,"{""c"":""ジュリエット、あなたはリストに載っています。""}",82,1220,15,1235,602.51
tatoeba,de,ja,Ich lese.,私は読みます。,"{""c"":""私は読みます。""}",62,1215,9,1224,405.13
subtitle,de,ja,Eine um ihn zu beschützen.,彼を庇護するものは 一体.,"{""c"":""彼を守るため。""}",74,1219,10,1229,382.98
tatoeba,de,ja,Tom ist Politiker.,トムは政治家です。,"{""c"":""トムは政治家です。""}",95,1216,11,1227,389.58
subtitle,de,ja,Und Amerika wieder funktionstüchtig machen!,アメリカを取り戻そう！,"{""c"":""アメリカを再び機能させる！""}",78,1221,11,1232,358.32
tatoeba,de,ja,"Tom wusste zwar, dass man sich aufgrund seiner Körpergröße über ihn lustig machen würde, aber er beschloss dennoch, sich um einen Platz in der Basketballmannschaft zu bemühen.",トムは自分の身長についてからかわれることを知ってたけど、バスケットチームにトライアウトすることに決めた。,"{""c"":""トムは自分の身長からからかわれるだろうとわかっていたが、それでもバスケットボールチームに入りたいと思った。""}",74,1250,29,1279,527.09
subtitle,de,ja,Nicht wegen dir und nicht wegen der Polizei.,貴方の為でも　警察の為でもないの いいわね？,"{""c"":""あなたのためでも、警察のためでもない。""}",82,1221,14,1235,414.78
tatoeba,de,ja,Ist ein Brief von ihm gekommen?,彼から便りはあった？,"{""c"":""彼から手紙が来ましたか？""}",82,1219,14,1233,385.95
subtitle,ja,de,人間の感情は 祖先からの贈り物だ,Menschliche Gefühle sind eine Gabe unserer tierischen Vorfahren.,"{""c"":""Menschliche Emotionen sind ein Geschenk unserer Vorfahren.""}",82,1222,17,1239,422.03
tatoeba,de,ja,"Ich wünschte, ich wäre größer.",もっと背が高ければいいのになあ。,"{""c"":""もっと大きくなれたらいいのに。""}",82,1221,13,1234,364.24
subtitle,ja,de,なんだ？,Was ist das?,"{""c"":""Was ist los?""}",78,1215,9,1224,258.33
tatoeba,de,ja,"Es soll gesünder sein, Obst vor den Mahlzeiten anstatt danach zu essen.",果物は食後よりも食前に食べた方が体にいいらしいよ。,"{""c"":""食事の前に果物を食べる方が、食後に食べるよりも健康的であると言われています。""}",82,1231,22,1253,454.38
subtitle,ja,de,「今まで何処に」 どうもね,- Wo bist du gewesen?,"{""c"":""\""Wo warst du eigentlich bisher?\"" Nun ja""}",79,1222,16,1238,427.15
tatoeba,ja,de,電話してくれればよかったのに。,Du hättest mich anrufen sollen!,"{""c"":""Hättest du einfach anrufen können.""}",79,1219,14,1233,400.62
subtitle,ja,de,何してるの？,Was machst du hier?,"{""c"":""Was machst du?""}",82,1217,10,1227,321.06
tatoeba,ja,de,上野動物園にパンダっていたっけ？,Gab es eigentlich Pandas im Zoo von Ueno?,"{""c"":""Hatte der Ueno-Zoo einst Pandas?""}",75,1224,15,1239,401.82
subtitle,ja,de,手榴弾は 何らかの毒物を 放ったに違いない,Die Granate muss eine Art Gift freigesetzt haben.,"{""c"":""Die Handgranate muss irgendein Gift freigesetzt haben.""}",92,1227,18,1245,488.74
tatoeba,ja,de,駅に着いたらすぐ電話するよ。,"Wenn ich am Bahnhof ankomme, rufe ich dich sofort an.","{""c"":""Ich rufe dich an, sobald ich am Bahnhof ankomme.""}",92,1220,19,1239,522.15
subtitle,ja,de,この３月で３０歳,Sie wäre diesen März 30 geworden.,"{""c"":""Ich werde diesen März 30 Jahre alt.""}",64,1220,15,1235,468.83
tatoeba,ja,de,彼女は月に２回ロンドンのペンフレンドに手紙を出します。,Sie schickt zweimal im Monat einen Brief an ihre Brieffreundin in London.,"{""c"":""Sie schreibt zweimal im Monat Briefe an ihre Brieffreundin in London.""}",84,1229,22,1251,518.38
subtitle,ja,de,リストに入ってるんだ、ジュリエット,"Sie stehen auf der Liste, Juliet.","{""c"":""Ich bin auf der Liste, Juliette""}",62,1221,12,1233,654.93
tatoeba,ja,de,私は読みます。,Ich lese.,"{""c"":""Ich lese.""}",78,1216,8,1224,369.93
subtitle,ja,de,彼を庇護するものは 一体.,Eine um ihn zu beschützen.,"{""c"":""Was schützt ihn eigentlich?""}",62,1221,11,1232,320.93
tatoeba,ja,de,トムは政治家です。,Tom ist Politiker.,"{""c"":""Tom ist ein Politiker.""}",92,1218,10,1228,407.87
subtitle,ja,de,アメリカを取り戻そう！,Und Amerika wieder funktionstüchtig machen!,"{""c"":""Lasst uns Amerika zurückerobern!""}",79,1218,13,1231,348.07
subtitle,ja,de,貴方の為でも　警察の為でもないの いいわね？,Nicht wegen dir und nicht wegen der Polizei.,"{""c"":""Es ist nicht für dich, es ist nicht für die Polizei. Ist gut, nicht wahr?""}",78,1229,24,1253,519.66
tatoeba,ja,de,トムは自分の身長についてからかわれることを知ってたけど、バスケットチームにトライアウトすることに決めた。,"Tom wusste zwar, dass man sich aufgrund seiner Körpergröße über ihn lustig machen würde, aber er beschloss dennoch, sich um einen Platz in der Basketballmannschaft zu bemühen.","{""c"":""Tom wusste, dass er wegen seiner Größe gehänselt wurde, aber er beschloss, ein Probetraining beim Basketballteam zu machen.""}",78,1236,34,1270,1090.96
subtitle,ja,it,決して忘れるな マルセル,Non scordare mai...,"{""c"":""Non dimenticare mai Marcel""}",82,1219,10,1229,585.81
tatoeba,ja,de,彼から便りはあった？,Ist ein Brief von ihm gekommen?,"{""c"":""Hast du Post von ihm bekommen?""}",82,1219,12,1231,470.65
subtitle,ja,it,これが俺でこっちがお前 いや これがお前でこれが俺,Questo sono io e questo sei tu. Cioè tu sei questo e io sono questo.,"{""c"":""Questo sono io e tu sei tu, no, tu sei io e io sono te""}",62,1227,22,1249,488.03
tatoeba,ja,de,もっと背が高ければいいのになあ。,"Ich wünschte, ich wäre größer.","{""c"":""Ich wünschte, ich wäre größer.""}",95,1221,14,1235,381.65
tatoeba,ja,de,果物は食後よりも食前に食べた方が体にいいらしいよ。,"Es soll gesünder sein, Obst vor den Mahlzeiten anstatt danach zu essen.","{""c"":""Es scheint, als ob es für den Körper besser ist, Obst vor als nach den Mahlzeiten zu essen.""}",82,1226,28,1254,553.79
subtitle,ja,it,パパ！,Papà!,"{""c"":""\""Papà!\""""}",75,1216,10,1226,374.62
tatoeba,ja,it,私の時計では４時です。,Per il mio orologio sono le 4.,"{""c"":""Sono le quattro sul mio orologio.""}",82,1219,13,1232,859.66
subtitle,ja,it,わかりました！,Sissignore.,"{""c"":""Ho capito!""}",72,1216,8,1224,412.76
subtitle,ja,it,スコフィールドがまた刑務所に行く 正直いうと、,Scofield di nuovo in penitenziario.,"{""c"":""Scofield sta andando di nuovo in prigione. Ad essere onesti,""}",73,1226,21,1247,480.94
tatoeba,ja,it,歯科医は歯を調べるためにレントゲンを利用する。,I dentisti utilizzano i raggi X per esaminare i vostri denti.,"{""c"":""Il dentista usa i raggi X per esaminare i denti.""}",82,1225,20,1245,414.68
subtitle,ja,it,高校の時に一度だけ なぜ？,"Una volta alle superiori, perche'?","{""c"":""Perché solo una volta al liceo?""}",87,1221,14,1235,373.95
tatoeba,ja,it,何のために彼女のお父さんは日本へ行ったの。,Per quale motivo suo padre è andato in Giappone?,"{""c"":""Perché suo padre è andato in Giappone?""}",82,1223,15,1238,421.0
subtitle,ja,it,地球上で最後の人は 他に誰もいない,Quindi... indovina chi non e' piu' l'ultima persona sulla terra?,"{""c"":""L'ultima persona sulla Terra non ce ne sono altre""}",62,1221,16,1237,411.63
tatoeba,ja,it,私の前に黄色い車がある。,Davanti a me c'è una macchina gialla.,"{""c"":""C'è una macchina gialla davanti a me.""}",82,1219,16,1235,689.75
subtitle,ja,it,どこから流してる？,Da dove arriva?,"{""c"":""Da dove stai trasmettendo?""}",82,1218,12,1230,407.21
subtitle,ja,it,完璧です,Tutti cosi' perfetti...,"{""c"":""Perfetto""}",62,1215,7,1222,435.07
tatoeba,ja,it,機会のあり次第彼にお話ししよう。,"Appena abbiamo un'opportunità, andiamo a parlargli.","{""c"":""Gli parlerò appena ne avrò l'occasione.""}",92,1221,17,1238,416.04
subtitle,ja,it,子供を焼けと命じたなら あんたの主は悪だ,"- Se ti ordina di dare fuoco ai bambini, il tuo Signore e' diabolico.","{""c"":""Se hai ordinato di bruciare i bambini, il tuo padrone è malvagio""}",73,1227,24,1251,624.56
tatoeba,ja,it,彼女は収入がたくさんあるので毎年パリに行くことが出来る。,"Grazie al suo elevato reddito, ogni anno si può permettere un viaggio a Parigi.","{""c"":""Poiché ha molte entrate, può andare a Parigi ogni anno.""}",76,1224,19,1243,468.34
tatoeba,ja,it,彼らは非常に興奮していた。,Erano molto emozionate.,"{""c"":""Erano molto eccitati.""}",82,1219,11,1230,305.61
subtitle,es,ja,¿Qué sucede cariño ¿No te gusto?,おい どうしてだよ 俺が好きだろ？,"{""c"":""どうしたの、ダーリン？私はあなたのタイプじゃない？""}",73,1221,17,1238,418.59
tatoeba,ja,it,それは高過ぎる。,È troppo caro.,"{""c"":""È troppo caro.""}",95,1217,9,1226,353.69
subtitle,es,ja,Yo también quiero verte.,私も会いたいわ,"{""c"":""私もあなたに会いたい。""}",82,1217,11,1228,699.97
tatoeba,ja,it,トムとは共通の話題がないから何話せばいいか分かんないんだよね。,Non ho argomenti in comune con Tom percui non so proprio di cosa parlare con lui.,"{""c"":""Non so cosa dire perché non ho argomenti in comune con Tom.""}",82,1231,20,1251,489.79
subtitle,es,ja,La AAC viene de una mutación del gen APP.,ＣＡＡは　ＡＰＰ遺伝子の突然変異で 発生します,"{""c"":""AACはAPP遺伝子の変異に由来します。""}",82,1223,16,1239,482.17
tatoeba,ja,it,彼は私の初恋の人です。,Lui è il mio primo amore.,"{""c"":""È stato il mio primo amore.""}",82,1219,12,1231,799.27
subtitle,es,ja,Yo también.,私も,"{""c"":""私も。""}",95,1215,7,1222,457.11
tatoeba,es,ja,Voy a exponer dos piezas en la galería de ella.,彼女のギャラリーに２点ほど出展するのよ。,"{""c"":""彼女のギャラリーで2つの作品を展示します。""}",82,1223,17,1240,473.73
subtitle,es,ja,¡Ella está dentro!,彼女はそこだ！,"{""c"":""\""彼女は中にいます！\""""}",82,1217,12,1229,409.88
subtitle,es,ja,Es un placer conocerlo.,お会いできて　光栄です！,"{""c"":""はじめまして。""}",65,1218,8,1226,359.82
tatoeba,es,ja,No os excuséis.,謝らないで。,"{""c"":""言い訳しないでください。""}",82,1218,10,1228,446.59
subtitle,es,ja,En tercer lugar:,第３位,"{""c"":""3番目:""}",82,1216,9,1225,321.79
tatoeba,es,ja,Mi hermana mayor no me deja en paz.,姉ちゃんが僕のこと放っとかないんだよ。,"{""c"":""私の姉は私を放っておいてくれません。""}",82,1221,16,1237,432.73
subtitle,es,ja,"Debieron encerrarte hace mucho tiempo, para que pagaras por lo que has hecho.",彼らはずっと以前にあんたを監禁した 多分　あんたに代償を払わせた,"{""c"":""ずっと昔に閉じ込めて、お前の犯した罪を償わせるべきだった。""}",82,1230,24,1254,804.9
tatoeba,es,ja,Justo acaba de empezar a nevar ahora.,ちょうど今雪が降り始めた。,"{""c"":""ちょうど今降り始めました。""}",75,1222,11,1233,670.51
subtitle,es,ja,¿Por qué- - Kati tomaba vino de vez en cuando.,ケイティは　時折ワインを飲みましたが なぜ　ですか？,"{""c"":""なぜ、カティは時々ワインを飲んだのだろうか。""}",78,1226,19,1245,488.77
tatoeba,es,ja,Hay suficiente base para creer que él es sincero.,彼が正直だと信じる根拠は十分ある。,"{""c"":""彼が誠実であると信じるには十分な根拠があります。""}",82,1223,20,1243,811.93
subtitle,es,ja,Duele.,- 痛むよ。,"{""c"":""痛い。""}",82,1215,8,1223,299.67
tatoeba,es,ja,Es absolutamente imposible.,そんなことは絶対に不可能です。,"{""c"":""「絶対に不可能だ。」""}",72,1216,10,1226,650.77
subtitle,es,en,Pero ahora...,But now...,"{""c"":""But now...""}",75,1215,8,1223,530.33
subtitle,es,en,- ¿Estás seguro?,- Are you sure ?,"{""c"":""Are you sure?""}",73,1217,9,1226,273.17
tatoeba,es,ja,Él no va a estar en casa a la hora de almuerzo.,彼は昼食時に家にいないでしょう。,"{""c"":""彼は昼食時に家にいないでしょう。""}",90,1227,13,1240,397.05
subtitle,es,en,Entonces olvídalo.,Then forget it.,"{""c"":""So forget it.""}",82,1217,9,1226,340.16
tatoeba,es,ja,Hacía mucho frío ayer por la mañana.,昨日の朝はとても寒かった。,"{""c"":""昨日、朝はとても寒かった。""}",82,1222,13,1235,546.57
subtitle,es,en,"Hay una razón que no es Vermont, que no tenemos hijos, y de que usted no es el alcalde.","There's a reason that this is not Vermont, that we don't have kids, and that you are not the mayor.","{""c"":""There's a reason it's not Vermont, that we don't have children, and that you're not the mayor.""}",82,1234,33,1267,604.66
tatoeba,es,ja,La lectura es útil para incrementar el vocabulario.,読書は語彙を増やすのに役に立つ。,"{""c"":""読書は語彙を増やすのに役立ちます。""}",92,1222,18,1240,678.47
subtitle,es,en,Aquí.,Here.,"{""c"":""Here.""}",30,1214,7,1221,286.63
tatoeba,es,ja,Este es mi escritorio.,これは私の机です。,"{""c"":""これは私の机です。""}",78,1217,10,1227,359.89
subtitle,es,en,"Sí, estaba en ese callejón con Bobby.","Yeah, I was in that alley with Bobby.","{""c"":""Yes, I was in that alley with Bobby.""}",82,1223,15,1238,438.3
tatoeba,es,en,Quiero ser tan feliz como Tom.,I want to be as happy as Tom.,"{""c"":""I want to be as happy as Tom.""}",95,1220,14,1234,371.2
subtitle,es,en,"Zokka vámonos pero aun no sabemos cuando sucederá el siguiente eclipse no seas estúpido lo averiguaremos después no, no lo haremos si abandonamos este lugar nunca lo sabremos","Sokka, let's go! But we still don't know when the next eclipse is gonna happen. Don't be stupid, we'll find out later.","{""c"":""Zokka let's go, but we still don't know when the next eclipse will happen, don't be stupid, we'll figure it out later, no, we won't if we leave this place we'll never know""}",79,1251,56,1307,797.47
tatoeba,es,en,Va a comenzar el año nuevo.,The new year will begin.,"{""c"":""The new year is about to begin.""}",85,1219,13,1232,359.05
subtitle,es,en,"Cariño, no quieres hacer esto.","Honey, you don't wanna do this.","{""c"":""Honey, you don't want to do this.""}",85,1221,16,1237,611.23
tatoeba,es,en,¿Cómo estás haciendo eso con tu mano?,How are you doing that with your hand?,"{""c"":""How are you doing that with your hand?""}",85,1221,14,1235,925.81
subtitle,es,en,- ¿A dónde escapas?,~ Where are you going?,"{""c"":""Where are you running off to?""}",87,1218,12,1230,385.75
tatoeba,es,en,No me sorprende oír eso.,I'm not surprised to hear that.,"{""c"":""I'm not surprised to hear that.""}",95,1220,14,1234,371.31
subtitle,es,en,Te ves como un pequeño robot.,You look like a cool little robot.,"{""c"":""You look like a little robot.""}",83,1219,12,1231,400.58
subtitle,da,nl,Har du en dårlig dag?,Heb je een rotdag?,"{""c"":""Heb je een slechte dag?""}",82,1219,12,1231,436.65
subtitle,da,nl,"- Ja, siden jeg mødte dig.",- Sinds ik jou ken.,"{""c"":""Ja, sinds ik je ontmoette.""}",79,1221,14,1235,465.78
tatoeba,es,en,Tom puso la sartén sobre la estufa.,Tom put the frying pan on the stove.,"{""c"":""Tom put the pan on the stove.""}",82,1222,13,1235,326.16
subtitle,da,nl,Klo.,- Hemeltje. Haak. - Haak?,"{""c"":""Klo.""}",20,1215,8,1223,348.91
tatoeba,es,en,Buscan el significado de la palabra en el diccionario.,They are looking up the meaning of the word in the dictionary.,"{""c"":""They are looking for the meaning of the word in the dictionary.""}",82,1223,18,1241,407.97
subtitle,da,nl,Jeg... ville ikke have nogen arresteret.,Ik wilde niet dat er iemand gearresteerd werd.,"{""c"":""Ik... wil niet dat iemand gearresteerd wordt.""}",79,1222,16,1238,935.52
tatoeba,es,en,¿Nunca estarás contento?,Are you never content?,"{""c"":""Will you ever be happy?""}",75,1218,11,1229,580.78
subtitle,da,nl,Ikke dårligt.,Helemaal niet slecht.,"{""c"":""Niet slecht.""}",73,1218,9,1227,653.2
tatoeba,es,en,¿Quieres vodka?,Do you want some vodka?,"{""c"":""Do you want vodka?""}",82,1216,10,1226,755.6
subtitle,da,nl,Grey kommer!,Daar komt Grey.,"{""c"":""Grey komt!""}",73,1215,8,1223,567.2
tatoeba,es,en,"En el alfabeto, la ""A"" viene antes que la ""B"".",'A' comes before 'B' in the alphabet.,"{""c"":""In the alphabet, \""A\"" comes before \""B\"".""}",78,1227,18,1245,516.84
subtitle,da,nl,Et kondom?,Een condoom?,"{""c"":""Een condoom?""}",95,1216,9,1225,372.85
tatoeba,es,en,Dispones de una hora para terminar esto.,You have one hour to get this done.,"{""c"":""You have one hour to finish this.""}",92,1222,13,1235,405.07
