dataset,src,tgt,raw,ref,trans,score,input_tokens,output_tokens,total_tokens,latency_ms
subtitle,de,ja,"Sie stehen auf der Liste, Juliet.",リストに入ってるんだ、ジュリエット,"{""c"":""あなたはリストに載っています、Juliet。""}",82,2596,22,2618,1450.86
tatoeba,de,en,Halt die Klappe und küss mich.,Shut up and kiss me.,"{""c"":""inappropriate language""}",0,2598,9,2607,1350.1
subtitle,de,ja,Eine um ihn zu beschützen.,彼を庇護するものは 一体.,"{""c"":""彼を守るために1つ。""}",75,2594,17,2611,1090.32
tatoeba,de,ja,Du hättest mich anrufen sollen!,電話してくれればよかったのに。,"{""c"":""君は僕に電話するべきだったよ!""}",82,2597,22,2619,1112.88
subtitle,de,ja,Und Amerika wieder funktionstüchtig machen!,アメリカを取り戻そう！,"{""c"":""アメリカを再び機能させる!""}",78,2598,19,2617,1134.99
tatoeba,de,ja,Gab es eigentlich Pandas im Zoo von Ueno?,上野動物園にパンダっていたっけ？,"{""c"":""上野動物園にはパンダがいたのですか?""}",82,2601,24,2625,1339.22
subtitle,de,ja,Nicht wegen dir und nicht wegen der Polizei.,貴方の為でも　警察の為でもないの いいわね？,"{""c"":""あなたのせいじゃないし、警察のせいでもない。""}",68,2600,28,2628,1124.93
tatoeba,de,ja,"Wenn ich am Bahnhof ankomme, rufe ich dich sofort an.",駅に着いたらすぐ電話するよ。,"{""c"":""駅に着いたら、すぐに君に電話するよ。""}",92,2607,27,2634,1171.72
subtitle,ja,de,人間の感情は 祖先からの贈り物だ,Menschliche Gefühle sind eine Gabe unserer tierischen Vorfahren.,"{""c"":""Menschliche Gefühle sind ein Geschenk unserer Vorfahren""}",82,2604,27,2631,985.93
tatoeba,de,ja,Sie schickt zweimal im Monat einen Brief an ihre Brieffreundin in London.,彼女は月に２回ロンドンのペンフレンドに手紙を出します。,"{""c"":""彼女は月に2回ロンドンの文通相手に手紙を送っています。""}",82,2607,34,2641,1112.06
subtitle,ja,de,なんだ？,Was ist das?,"{""c"":""Was ist los?""}",78,2591,11,2602,1128.95
tatoeba,de,ja,Ich lese.,私は読みます。,"{""c"":""私は読んでいます。""}",82,2590,15,2605,1000.64
subtitle,ja,de,「今まで何処に」 どうもね,- Wo bist du gewesen?,"{""c"":""「Wo warst du die ganze Zeit」 Na ja""}",82,2599,21,2620,1058.97
tatoeba,de,ja,Tom ist Politiker.,トムは政治家です。,"{""c"":""トムは政治家です。""}",95,2590,15,2605,1157.13
subtitle,ja,de,何してるの？,Was machst du hier?,"{""c"":""Was machst du?""}",82,2591,12,2603,1032.34
tatoeba,de,ja,"Tom wusste zwar, dass man sich aufgrund seiner Körpergröße über ihn lustig machen würde, aber er beschloss dennoch, sich um einen Platz in der Basketballmannschaft zu bemühen.",トムは自分の身長についてからかわれることを知ってたけど、バスケットチームにトライアウトすることに決めた。,"{""c"":""トムは身長のせいでからかわれるだろうことを知っていたが、それでもバスケットボールチームの一員になるために努力することにした。""}",82,2640,55,2695,1391.2
tatoeba,de,ja,Ist ein Brief von ihm gekommen?,彼から便りはあった？,"{""c"":""彼からの手紙が届きましたか？""}",82,2594,21,2615,955.39
subtitle,ja,de,手榴弾は 何らかの毒物を 放ったに違いない,Die Granate muss eine Art Gift freigesetzt haben.,"{""c"":""Die Granate muss irgendein Gift freigesetzt haben""}",90,2609,23,2632,1019.02
tatoeba,de,ja,"Ich wünschte, ich wäre größer.",もっと背が高ければいいのになあ。,"{""c"":""大きくなりたいな。""}",73,2599,16,2615,1036.66
subtitle,ja,de,この３月で３０歳,Sie wäre diesen März 30 geworden.,"{""c"":""Mit diesem März werde ich 30 Jahre alt""}",67,2594,18,2612,1217.2
tatoeba,de,ja,"Es soll gesünder sein, Obst vor den Mahlzeiten anstatt danach zu essen.",果物は食後よりも食前に食べた方が体にいいらしいよ。,"{""c"":""食事の後ではなく前に果物を食べる方が健康に良いとされています。""}",82,2612,34,2646,1091.67
tatoeba,ja,de,電話してくれればよかったのに。,Du hättest mich anrufen sollen!,"{""c"":""Du hättest mich anrufen können.""}",79,2598,18,2616,1009.9
subtitle,ja,de,リストに入ってるんだ、ジュリエット,"Sie stehen auf der Liste, Juliet.","{""c"":""Ich bin auf der Liste, Juliette""}",62,2603,18,2621,1289.59
tatoeba,ja,de,上野動物園にパンダっていたっけ？,Gab es eigentlich Pandas im Zoo von Ueno?,"{""c"":""Gab es im Ueno-Zoo Pandas?""}",82,2602,20,2622,983.1
subtitle,ja,de,彼を庇護するものは 一体.,Eine um ihn zu beschützen.,"{""c"":""Was ihn schützt, ist eins.""}",62,2598,18,2616,1192.12
tatoeba,ja,de,駅に着いたらすぐ電話するよ。,"Wenn ich am Bahnhof ankomme, rufe ich dich sofort an.","{""c"":""Ich rufe dich sofort an, wenn ich am Bahnhof ankomme.""}",90,2603,29,2632,1224.81
subtitle,ja,de,アメリカを取り戻そう！,Und Amerika wieder funktionstüchtig machen!,"{""c"":""Amerikas zurückerobern!""}",62,2598,16,2614,1074.42
subtitle,ja,de,貴方の為でも　警察の為でもないの いいわね？,Nicht wegen dir und nicht wegen der Polizei.,"{""c"":""Es ist weder für dich noch für die Polizei, verstanden?""}",82,2607,25,2632,1287.62
tatoeba,ja,de,彼女は月に２回ロンドンのペンフレンドに手紙を出します。,Sie schickt zweimal im Monat einen Brief an ihre Brieffreundin in London.,"{""c"":""Sie schreibt ihrer Brieffreundin in London zweimal im Monat Briefe.""}",82,2614,29,2643,1353.8
subtitle,ja,it,決して忘れるな マルセル,Non scordare mai...,"{""c"":""Non dimenticare mai, Marcel""}",90,2597,14,2611,1086.9
tatoeba,ja,de,私は読みます。,Ich lese.,"{""c"":""Ich lese.""}",78,2592,12,2604,1847.9
subtitle,ja,it,これが俺でこっちがお前 いや これがお前でこれが俺,Questo sono io e questo sei tu. Cioè tu sei questo e io sono questo.,"{""c"":""Questo sono io e questo sei tu No aspetta, questo sei tu e questo sono io""}",82,2610,26,2636,1127.5
tatoeba,ja,de,トムは政治家です。,Tom ist Politiker.,"{""c"":""Tom ist ein Politiker.""}",92,2594,13,2607,1112.34
subtitle,ja,it,パパ！,Papà!,"{""c"":""Papà!""}",95,2590,11,2601,1919.61
tatoeba,ja,de,トムは自分の身長についてからかわれることを知ってたけど、バスケットチームにトライアウトすることに決めた。,"Tom wusste zwar, dass man sich aufgrund seiner Körpergröße über ihn lustig machen würde, aber er beschloss dennoch, sich um einen Platz in der Basketballmannschaft zu bemühen.","{""c"":""Tom wusste, dass er wegen seiner Körpergröße gehänselt würde, aber er beschloss trotzdem, sich beim Basketballteam vorzustellen.""}",79,2628,51,2679,1967.53
subtitle,ja,it,わかりました！,Sissignore.,"{""c"":""Capito!""}",82,2591,11,2602,985.79
tatoeba,ja,de,彼から便りはあった？,Ist ein Brief von ihm gekommen?,"{""c"":""Hast du von ihm gehört?""}",78,2595,16,2611,1789.65
subtitle,ja,it,スコフィールドがまた刑務所に行く 正直いうと、,Scofield di nuovo in penitenziario.,"{""c"":""Scofield torna di nuovo in prigione Onestamente,""}",75,2609,24,2633,1694.69
tatoeba,ja,de,もっと背が高ければいいのになあ。,"Ich wünschte, ich wäre größer.","{""c"":""Wenn ich nur größer wäre.""}",82,2601,17,2618,943.36
subtitle,ja,it,高校の時に一度だけ なぜ？,"Una volta alle superiori, perche'?","{""c"":""L'ho fatto solo una volta al liceo. Perché?""}",82,2601,22,2623,1051.02
tatoeba,ja,de,果物は食後よりも食前に食べた方が体にいいらしいよ。,"Es soll gesünder sein, Obst vor den Mahlzeiten anstatt danach zu essen.","{""c"":""Anscheinend ist es besser für den Körper, Obst vor dem Essen zu essen als nach dem Essen.""}",76,2612,40,2652,1134.54
subtitle,ja,it,地球上で最後の人は 他に誰もいない,Quindi... indovina chi non e' piu' l'ultima persona sulla terra?,"{""c"":""L'ultima persona sulla Terra è sola""}",62,2603,16,2619,1164.87
tatoeba,ja,it,私の時計では４時です。,Per il mio orologio sono le 4.,"{""c"":""Sul mio orologio sono le 4.""}",82,2595,18,2613,1205.1
subtitle,ja,it,どこから流してる？,Da dove arriva?,"{""c"":""Da dove stai trasmettendo?""}",82,2593,16,2609,1009.05
tatoeba,ja,it,歯科医は歯を調べるためにレントゲンを利用する。,I dentisti utilizzano i raggi X per esaminare i vostri denti.,"{""c"":""Il dentista utilizza i raggi X per controllare i denti.""}",82,2609,23,2632,1121.7
subtitle,ja,it,完璧です,Tutti cosi' perfetti...,"{""c"":""Perfetto""}",62,2590,10,2600,1325.13
tatoeba,ja,it,何のために彼女のお父さんは日本へ行ったの。,Per quale motivo suo padre è andato in Giappone?,"{""c"":""Perché il padre di sua ragazza è andato in Giappone?""}",73,2607,25,2632,1239.88
subtitle,ja,it,子供を焼けと命じたなら あんたの主は悪だ,"- Se ti ordina di dare fuoco ai bambini, il tuo Signore e' diabolico.","{""c"":""Se il tuo maestro ha ordinato di bruciare i bambini, allora il tuo maestro è malvagio""}",79,2608,35,2643,1042.77
tatoeba,ja,it,私の前に黄色い車がある。,Davanti a me c'è una macchina gialla.,"{""c"":""C'è una macchina gialla davanti a me.""}",82,2598,21,2619,1325.58
subtitle,es,ja,¿Qué sucede cariño ¿No te gusto?,おい どうしてだよ 俺が好きだろ？,"{""c"":""どうしたの、ダーリン？気に入らなかった？""}",82,2603,27,2630,1418.81
tatoeba,ja,it,機会のあり次第彼にお話ししよう。,"Appena abbiamo un'opportunità, andiamo a parlargli.","{""c"":""Glieli racconterò alla prima occasione.""}",65,2603,19,2622,1059.83
subtitle,es,ja,Yo también quiero verte.,私も会いたいわ,"{""c"":""僕も君に会いたい。""}",82,2593,17,2610,1097.34
tatoeba,ja,it,彼女は収入がたくさんあるので毎年パリに行くことが出来る。,"Grazie al suo elevato reddito, ogni anno si può permettere un viaggio a Parigi.","{""c"":""Sua ragazza ha molti guadagni, quindi può andare a Parigi ogni anno.""}",64,2614,30,2644,1245.12
subtitle,es,ja,La AAC viene de una mutación del gen APP.,ＣＡＡは　ＡＰＰ遺伝子の突然変異で 発生します,"{""c"":""AACは APP 遺伝子の変異に由来します。""}",75,2597,25,2622,1064.23
tatoeba,ja,it,彼らは非常に興奮していた。,Erano molto emozionate.,"{""c"":""Erano molto eccitati.""}",82,2599,14,2613,1080.53
subtitle,es,ja,Yo también.,私も,"{""c"":""私もです。""}",82,2589,11,2600,960.99
tatoeba,ja,it,それは高過ぎる。,È troppo caro.,"{""c"":""È troppo caro.""}",95,2595,13,2608,1030.65
subtitle,es,ja,¡Ella está dentro!,彼女はそこだ！,"{""c"":""「彼女は中にいます!」""}",75,2592,18,2610,1135.15
tatoeba,ja,it,トムとは共通の話題がないから何話せばいいか分かんないんだよね。,Non ho argomenti in comune con Tom percui non so proprio di cosa parlare con lui.,"{""c"":""Non ho argomenti in comune con Tom, quindi non so di cosa parlargli.""}",82,2614,26,2640,1138.48
tatoeba,ja,it,彼は私の初恋の人です。,Lui è il mio primo amore.,"{""c"":""Lui è il mio primo amore.""}",95,2598,17,2615,1095.65
subtitle,es,ja,Es un placer conocerlo.,お会いできて　光栄です！,"{""c"":""お会いできて光栄です。""}",95,2593,17,2610,1065.55
subtitle,es,ja,En tercer lugar:,第３位,"{""c"":""第3位:""}",82,2590,11,2601,832.69
tatoeba,es,ja,Voy a exponer dos piezas en la galería de ella.,彼女のギャラリーに２点ほど出展するのよ。,"{""c"":""彼女のギャラリーで2つの作品を展示するつもりです。""}",82,2602,31,2633,1169.33
tatoeba,es,ja,No os excuséis.,謝らないで。,"{""c"":""言い訳しないでください。""}",82,2592,16,2608,1032.28
subtitle,es,ja,"Debieron encerrarte hace mucho tiempo, para que pagaras por lo que has hecho.",彼らはずっと以前にあんたを監禁した 多分　あんたに代償を払わせた,"{""c"":""昔からお前を牢獄に入れるべきだった。お前がしたことの代償を払わせるためにな。""}",82,2609,44,2653,1320.98
subtitle,es,ja,¿Por qué- - Kati tomaba vino de vez en cuando.,ケイティは　時折ワインを飲みましたが なぜ　ですか？,"{""c"":""「なぜ- - カティがたまにワインを飲んでいたのか。」""}",82,2604,33,2637,1021.01
tatoeba,es,ja,Mi hermana mayor no me deja en paz.,姉ちゃんが僕のこと放っとかないんだよ。,"{""c"":""姉さんが俺を放っといてくれない。""}",82,2596,23,2619,1227.37
subtitle,es,ja,Duele.,- 痛むよ。,"{""c"":""痛い。""}",82,2589,11,2600,960.55
tatoeba,es,ja,Justo acaba de empezar a nevar ahora.,ちょうど今雪が降り始めた。,"{""c"":""ちょうど今、雪が降り始めました。""}",90,2600,23,2623,1110.37
subtitle,es,en,Pero ahora...,But now...,"{""c"":""But now...""}",75,2590,10,2600,995.47
tatoeba,es,ja,Hay suficiente base para creer que él es sincero.,彼が正直だと信じる根拠は十分ある。,"{""c"":""彼が誠実であると信じるのに十分な根拠があります。""}",82,2600,29,2629,1255.56
subtitle,es,en,- ¿Estás seguro?,- Are you sure ?,"{""c"":""- Are you sure?""}",97,2595,12,2607,950.06
tatoeba,es,ja,Es absolutamente imposible.,そんなことは絶対に不可能です。,"{""c"":""それは絶対に不可能です。""}",82,2591,18,2609,1015.83
subtitle,es,en,Entonces olvídalo.,Then forget it.,"{""c"":""Then forget it.""}",73,2592,11,2603,1143.53
tatoeba,es,ja,Él no va a estar en casa a la hora de almuerzo.,彼は昼食時に家にいないでしょう。,"{""c"":""彼は昼食の時間に家にいません。""}",82,2601,22,2623,1013.43
subtitle,es,en,"Hay una razón que no es Vermont, que no tenemos hijos, y de que usted no es el alcalde.","There's a reason that this is not Vermont, that we don't have kids, and that you are not the mayor.","{""c"":""There's a reason that it's not Vermont, that we don't have children, and that you're not the mayor.""}",94,2613,32,2645,1120.44
tatoeba,es,ja,Hacía mucho frío ayer por la mañana.,昨日の朝はとても寒かった。,"{""c"":""昨日の朝はとても寒かった。""}",82,2600,21,2621,1002.23
subtitle,es,en,Aquí.,Here.,"{""c"":""Here.""}",30,2589,9,2598,988.14
tatoeba,es,ja,La lectura es útil para incrementar el vocabulario.,読書は語彙を増やすのに役に立つ。,"{""c"":""読書は語彙を増やすのに役立ちます。""}",92,2598,25,2623,1133.33
tatoeba,es,ja,Este es mi escritorio.,これは私の机です。,"{""c"":""これは私のデスクです。""}",82,2591,16,2607,1117.91
subtitle,es,en,"Sí, estaba en ese callejón con Bobby.","Yeah, I was in that alley with Bobby.","{""c"":""Yes, I was in that alley with Bobby.""}",82,2599,18,2617,2047.8
tatoeba,es,en,Quiero ser tan feliz como Tom.,I want to be as happy as Tom.,"{""c"":""I want to be as happy as Tom.""}",95,2595,16,2611,1007.65
subtitle,es,en,"Zokka vámonos pero aun no sabemos cuando sucederá el siguiente eclipse no seas estúpido lo averiguaremos después no, no lo haremos si abandonamos este lugar nunca lo sabremos","Sokka, let's go! But we still don't know when the next eclipse is gonna happen. Don't be stupid, we'll find out later.","{""c"":""Zokka let's go but we still don't know when the next eclipse will happen don't be stupid we'll figure it out later no, we won't if we leave this place we'll never know""}",79,2635,50,2685,1037.69
tatoeba,es,en,Va a comenzar el año nuevo.,The new year will begin.,"{""c"":""New Year is about to start.""}",78,2593,14,2607,998.59
subtitle,es,en,"Cariño, no quieres hacer esto.","Honey, you don't wanna do this.","{""c"":""Honey, you don't want to do this.""}",82,2597,18,2615,939.37
tatoeba,es,en,¿Cómo estás haciendo eso con tu mano?,How are you doing that with your hand?,"{""c"":""How are you doing that with your hand?""}",85,2602,16,2618,1060.76
tatoeba,es,en,No me sorprende oír eso.,I'm not surprised to hear that.,"{""c"":""I'm not surprised to hear that.""}",95,2595,15,2610,894.59
subtitle,es,en,- ¿A dónde escapas?,~ Where are you going?,"{""c"":""- Where are you escaping to?""}",82,2596,15,2611,2518.66
tatoeba,es,en,Tom puso la sartén sobre la estufa.,Tom put the frying pan on the stove.,"{""c"":""Tom put the pan on the stove.""}",82,2598,16,2614,1127.73
subtitle,es,en,Te ves como un pequeño robot.,You look like a cool little robot.,"{""c"":""You look like a little robot.""}",83,2594,14,2608,2123.97
tatoeba,es,en,Buscan el significado de la palabra en el diccionario.,They are looking up the meaning of the word in the dictionary.,"{""c"":""Look up the meaning of the word in the dictionary.""}",62,2600,18,2618,2065.51
subtitle,da,nl,Har du en dårlig dag?,Heb je een rotdag?,"{""c"":""Heb je een slechte dag?""}",80,2594,17,2611,1465.36
tatoeba,es,en,¿Nunca estarás contento?,Are you never content?,"{""c"":""Will you never be happy?""}",82,2596,13,2609,2690.07
subtitle,da,nl,"- Ja, siden jeg mødte dig.",- Sinds ik jou ken.,"{""c"":""- Ja, sinds ik je ontmoette.""}",84,2595,19,2614,994.89
